advertiser,brand,media_group,media,media_owner,dow,national_local,market,program,program_genre,daypart,property,flight_date,spend_usd,units
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,BABYFIRST CLUB,KIDS,Early News,BABY,2025-08-01,141.0,3.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,BREAKFAST CLUB,ENTERTAINMENT,Morning,BABY,2025-08-01,168.0,4.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Friday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Prime Access,BABY,2025-08-01,59.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,BABY FIRST BEDTIME,KIDS,Prime Time,BABY,2025-08-01,118.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,BABYFIRST AFTER HOURS,KIDS,Late Fringe,BABY,2025-08-01,18.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,HARRY & LARRY: PROS WHO,KIDS,Saturday Morning,BABY,2025-08-01,44.0,1.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,MAMA AND ME: SING ALONG,KIDS,Prime Time,BABY,2025-08-01,118.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Saturday,NATIONAL,TOTAL_US,WORD PARTY,KIDS,Saturday Morning,BABY,2025-08-01,88.0,2.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Sunday,NATIONAL,TOTAL_US,BREAKFAST CLUB,ENTERTAINMENT,Sunday Morning,BABY,2025-08-01,220.0,5.0
Chomps,Chomps,Television,Cable TV,BFTV Llc,Sunday,NATIONAL,TOTAL_US,PLAYTIME WITH AL,KIDS,Prime Time,BABY,2025-08-01,177.0,3.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,5 CLUBS WITH GARY WILLIA,SPORTS,Early Morning,GOLF,2025-08-01,1397.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,BOTCHED,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Overnight,GOLF,2025-08-01,749.0,3.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,GOLF TODAY,SPORTS,Afternoon,GOLF,2025-08-01,588.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,GOLFER'S GUIDE: PLAYING,SPORTS,Overnight,GOLF,2025-08-01,83.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,HOLLYWOOD MEDIUM WITH TY,ENTERTAINMENT,Morning,E!,2025-08-01,556.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,SEX AND THE CITY SHOW,ENTERTAINMENT,Overnight,E!,2025-08-01,725.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Afternoon,OXYG,2025-08-01,238.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Prime Time,OXYG,2025-08-01,672.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,TEE TO DREAM,SPORTS,Overnight,GOLF,2025-08-01,333.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Monday,NATIONAL,TOTAL_US,U.S. OPEN HIGHLIGHTS,SPORTS,Early Fringe,GOLF,2025-08-01,1250.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,5 CLUBS WITH GARY WILLIA,SPORTS,Early Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,"ACCIDENT, SUICIDE, OR MU",ENTERTAINMENT,Early Fringe,OXYG,2025-08-01,305.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,BOTCHED,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,FAIRWAYS OF LIFE WITH MA,SPORTS,Morning,GOLF,2025-08-01,392.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,LPGA TOUR GOLF,SPORTS,Morning,GOLF,2025-08-01,1212.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,NIKKI BELLA SAYS I DO,ENTERTAINMENT,Early Morning,E!,2025-08-01,254.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Afternoon,OXYG,2025-08-01,119.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,SUITS,ENTERTAINMENT,Overnight,E!,2025-08-01,725.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,TOMMY'S HONOUR,ENTERTAINMENT,Late Fringe,GOLF,2025-08-01,156.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Tuesday,NATIONAL,TOTAL_US,TOUR CHAMPIONSHIP-FINAL,SPORTS,Afternoon,GOLF,2025-08-01,1212.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,5 CLUBS WITH GARY WILLIA,SPORTS,Early Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,BOTCHED,ENTERTAINMENT,Early Morning,E!,2025-08-01,762.0,3.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,BOTCHED,ENTERTAINMENT,Morning,E!,2025-08-01,556.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,BOTCHED,ENTERTAINMENT,Overnight,E!,2025-08-01,1688.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,DATELINE: SECRETS UNCOVE,ENTERTAINMENT,Afternoon,OXYG,2025-08-01,119.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,DATELINE: SECRETS UNCOVE,ENTERTAINMENT,Early Fringe,OXYG,2025-08-01,305.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Early Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,GOLF TODAY,SPORTS,Early Fringe,GOLF,2025-08-01,1022.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,REAL HOUSEWIVES/NJ,ENTERTAINMENT,Morning,BRAV,2025-08-01,618.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,SEX AND THE CITY SHOW,ENTERTAINMENT,Overnight,E!,2025-08-01,725.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Wednesday,NATIONAL,TOTAL_US,SUITS,ENTERTAINMENT,Overnight,E!,2025-08-01,725.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,BOTCHED,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,CELEBRITY GAME FACE,ENTERTAINMENT,Morning,E!,2025-08-01,132.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,DATELINE: SECRETS UNCOVE,ENTERTAINMENT,Early Fringe,OXYG,2025-08-01,238.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,DP WORLD TOUR GOLF,SPORTS,Early Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Early Morning,GOLF,2025-08-01,4191.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,GOLF CENTRAL,SPORTS,Overnight,GOLF,2025-08-01,666.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,KEEPING UP WITH/KARDSHNS,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,LPGA TOUR GOLF,SPORTS,Prime Access,GOLF,2025-08-01,511.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Thursday,NATIONAL,TOTAL_US,SEX AND THE CITY SHOW,ENTERTAINMENT,Overnight,E!,2025-08-01,725.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,ARE YOU THERE GOD? IT'S,ENTERTAINMENT,Overnight,E!,2025-08-01,390.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,BOTCHED PRESENTS: PLASTI,ENTERTAINMENT,Morning,E!,2025-08-01,1112.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,BOTCHED PRESENTS: PLASTI,ENTERTAINMENT,Overnight,E!,2025-08-01,2190.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,CHRISLEY KNOWS BEST,ENTERTAINMENT,Early Morning,E!,2025-08-01,254.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,DP WORLD TOUR GOLF,SPORTS,Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,EMMA,ENTERTAINMENT,Overnight,E!,2025-08-01,195.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,KORN FERRY TOUR GOLF,SPORTS,Early Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,LPGA TOUR GOLF,SPORTS,Early Morning,GOLF,2025-08-01,2794.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,ROYAL RENDEZVOUS MOVIE,ENTERTAINMENT,Overnight,E!,2025-08-01,195.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Afternoon,OXYG,2025-08-01,119.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Friday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Early Fringe,OXYG,2025-08-01,305.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,AIG WOMEN'S OPN-THRD RND,SPORTS,Overnight,GOLF,2025-08-01,333.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,ARMAGEDDON TIME,ENTERTAINMENT,Overnight,E!,2025-08-01,195.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,BEAST MV,ENTERTAINMENT,Saturday Morning,USA,2025-08-01,836.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,BMW CHAMPIONSHIP -- THRD,SPORTS,Overnight,GOLF,2025-08-01,83.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,BRIAN AND CHARLES,ENTERTAINMENT,Overnight,E!,2025-08-01,195.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,BURIED IN THE BACKYARD,ENTERTAINMENT,Late Fringe,OXYG,2025-08-01,819.0,3.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,BURIED IN THE BACKYARD,ENTERTAINMENT,Saturday Morning,OXYG,2025-08-01,486.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,BURIED IN THE BACKYARD,ENTERTAINMENT,Weekend Afternoon,OXYG,2025-08-01,972.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,CHAMPIONS TOUR,SPORTS,Overnight,GOLF,2025-08-01,333.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,DP WORLD TOUR GOLF,SPORTS,Saturday Morning,GOLF,2025-08-01,860.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,EMMA,ENTERTAINMENT,Overnight,E!,2025-08-01,195.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,KING OF STATEN ISLAND,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,KORN FERRY TOUR GOLF,SPORTS,Saturday Morning,GOLF,2025-08-01,860.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Prime Time,OXYG,2025-08-01,336.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Saturday Morning,OXYG,2025-08-01,486.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,VIOLENT NIGHT,ENTERTAINMENT,Weekend Afternoon,USA,2025-08-01,2299.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Saturday,NATIONAL,TOTAL_US,WYNDHAM CHAMPIONSHIP/SCD,SPORTS,Saturday Morning,GOLF,2025-08-01,860.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,AIG WOMEN'S OPN-FNL RND,SPORTS,Overnight,GOLF,2025-08-01,83.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,BOTCHED PRESENTS: PLASTI,ENTERTAINMENT,Overnight,E!,2025-08-01,1095.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,BURIED IN THE BACKYARD,ENTERTAINMENT,Sunday Morning,OXYG,2025-08-01,486.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,DP WORLD TOUR GOLF,SPORTS,Weekend Afternoon,GOLF,2025-08-01,1719.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,DP WORLD TOUR GOLF,SPORTS,Sunday Morning,GOLF,2025-08-01,1720.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,MARRIED BY MISTAKE MOVIE,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,MOLLY'S GAME,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,PGA TOUR GOLF,SPORTS,Overnight,GOLF,2025-08-01,83.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Weekend Afternoon,OXYG,2025-08-01,442.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,SNAPPED,ENTERTAINMENT,Sunday Morning,OXYG,2025-08-01,972.0,2.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,TAR MOVIE,ENTERTAINMENT,Overnight,E!,2025-08-01,593.0,1.0
Chomps,Chomps,Television,Cable TV,Comcast Corp,Sunday,NATIONAL,TOTAL_US,WYNDHAM CHAMPIONSHIP THI,SPORTS,Sunday Morning,GOLF,2025-08-01,1720.0,2.0
Chomps,Chomps,Television,Cable TV,National Basketball Assn,Tuesday,NATIONAL,TOTAL_US,WNBA BASKETBALL,SPORTS,Prime Time,NBAT,2025-08-01,158.0,1.0
Chomps,Chomps,Television,Cable TV,National Basketball Assn,Saturday,NATIONAL,TOTAL_US,WNBA BASKETBALL,SPORTS,Late Fringe,NBAT,2025-08-01,158.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Monday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Prime Time,NFLN,2025-08-01,871.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Monday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Late Fringe,NFLN,2025-08-01,834.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Tuesday,NATIONAL,TOTAL_US,INSIDERS,SPORTS,Prime Access,NFLN,2025-08-01,1668.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Tuesday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Prime Time,NFLN,2025-08-01,871.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Wednesday,NATIONAL,TOTAL_US,INSIDERS,SPORTS,Prime Access,NFLN,2025-08-01,1668.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Wednesday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Prime Time,NFLN,2025-08-01,871.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Thursday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Prime Time,NFLN,2025-08-01,871.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Friday,NATIONAL,TOTAL_US,NFL GAMEDAY FINAL,SPORTS,Late Fringe,NFLN,2025-08-01,563.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Saturday,NATIONAL,TOTAL_US,NFL GAMEDAY KICKOFF,SPORTS,Saturday Morning,NFLN,2025-08-01,1694.0,2.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Saturday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Prime Time,NFLN,2025-08-01,871.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Saturday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Saturday Morning,NFLN,2025-08-01,6048.0,8.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Saturday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Weekend Afternoon,NFLN,2025-08-01,756.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Sunday,NATIONAL,TOTAL_US,NFL GAMEDAY KICKOFF,SPORTS,Sunday Morning,NFLN,2025-08-01,847.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Sunday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Late Fringe,NFLN,2025-08-01,834.0,1.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Sunday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Weekend Afternoon,NFLN,2025-08-01,2268.0,3.0
Chomps,Chomps,Television,Cable TV,National Football League Prop Inc,Sunday,NATIONAL,TOTAL_US,NFL PRESEASON FOOTBALL,SPORTS,Sunday Morning,NFLN,2025-08-01,4914.0,7.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,BASKETBALL WIVES,ENTERTAINMENT,Prime Time,BET,2025-08-01,1888.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,BIG BANG THEORY,ENTERTAINMENT,Afternoon,MTV,2025-08-01,305.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,BIG BANG THEORY,ENTERTAINMENT,Early Fringe,MTV,2025-08-01,2454.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,CELEBRITY FAMILY FEUD,ENTERTAINMENT,Early Fringe,BET,2025-08-01,662.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,CRUEL ENCOUNTERS,ENTERTAINMENT,Afternoon,BETH,2025-08-01,110.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,EMPIRE STATE MOVIE,ENTERTAINMENT,Prime Access,BET,2025-08-01,735.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,FAMILY MATTERS,ENTERTAINMENT,Overnight,BETH,2025-08-01,56.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,FOR WHAT IT'S WORTH MOV,ENTERTAINMENT,Afternoon,BETH,2025-08-01,164.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,FOR WHAT IT'S WORTH MOV,ENTERTAINMENT,Early Fringe,BETH,2025-08-01,55.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,HEIST 88,ENTERTAINMENT,Prime Access,BET,2025-08-01,735.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,KAREN,ENTERTAINMENT,Afternoon,BETH,2025-08-01,25.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,LADY OF BMF TONESA WELCH,ENTERTAINMENT,Afternoon,BETH,2025-08-01,50.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,LADY OF BMF TONESA WELCH,ENTERTAINMENT,Early Fringe,BETH,2025-08-01,25.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,LAW & ORDER,ENTERTAINMENT,Morning,POP,2025-08-01,412.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,MISS CONGENIALITY,ENTERTAINMENT,Late News,MTV,2025-08-01,874.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,MORNING GLOW,ENTERTAINMENT,Early Morning,BETH,2025-08-01,189.0,9.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,RIDICULOUSNESS,ENTERTAINMENT,Afternoon,MTV,2025-08-01,684.0,4.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,SOUTH PARK,ENTERTAINMENT,Overnight,COM,2025-08-01,414.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,TYLER PERRY'S HS/PAYNE,ENTERTAINMENT,Morning,BETH,2025-08-01,327.0,3.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,TYLER PERRY'S HS/PAYNE,ENTERTAINMENT,Afternoon,BETH,2025-08-01,218.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,TYLER PERRY'S HS/PAYNE,ENTERTAINMENT,Early Fringe,BETH,2025-08-01,286.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,TYLER PERRY'S HS/PAYNE,ENTERTAINMENT,Early News,BETH,2025-08-01,286.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Monday,NATIONAL,TOTAL_US,TYLER PERRY'S MEET/BROWN,ENTERTAINMENT,Overnight,BETH,2025-08-01,336.0,3.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,CATFISH: THE TV SHOW,ENTERTAINMENT,Early Fringe,MTV,2025-08-01,3999.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,CAUGHT IN THE ACT: UNFAI,ENTERTAINMENT,Late Fringe,MTV,2025-08-01,516.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,ER SHOW,ENTERTAINMENT,Early Morning,POP,2025-08-01,392.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,ER SHOW,ENTERTAINMENT,Morning,POP,2025-08-01,206.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,FAMILY MATTERS,ENTERTAINMENT,Overnight,BETH,2025-08-01,56.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,HEIST 88,ENTERTAINMENT,Afternoon,BET,2025-08-01,333.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,HEIST 88,ENTERTAINMENT,Early Fringe,BET,2025-08-01,333.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,IMPACT ATLANTA,ENTERTAINMENT,Late Fringe,BETH,2025-08-01,112.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,LOVE & HIP HOP ATLANTA,ENTERTAINMENT,Prime Access,MTV,2025-08-01,2126.0,1.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,MORNING GLOW,ENTERTAINMENT,Early Morning,BETH,2025-08-01,96.0,6.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,MS. PAT SETTLES IT,ENTERTAINMENT,Afternoon,BETH,2025-08-01,548.0,8.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,MS. PAT SETTLES IT,ENTERTAINMENT,Early Fringe,BETH,2025-08-01,270.0,6.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,RIDICULOUSNESS,ENTERTAINMENT,Afternoon,MTV,2025-08-01,342.0,2.0
Chomps,Chomps,Television,Cable TV,Paramount Global,Tuesday,NATIONAL,TOTAL_US,RIDICULOUSNESS,ENTERTAINMENT,Early Fringe,MTV,2025-08-01,3999.0,1.0
